crop,year,season,state,area,production,fertilizer,pesticide,yield
potato,1998,Whole Year ,Bihar,17925.0,193770,1770990.0,5198.25,11.04475
maize,1998,Kharif     ,Gujarat,408300.0,696000,40340040.0,118407.0,1.649411765
potato,1998,Whole Year ,Gujarat,31600.0,712900,3122080.0,9164.0,22.369
rice,1998,Kharif     ,Gujarat,622100.0,1015900,61463480.0,180409.0,1.695384615
maize,1998,Kharif     ,Haryana,20117.0,39000,1987559.6,5833.93,0.938235294
potato,1998,Whole Year ,Haryana,13467.0,212700,1330539.6,3905.43,14.64631579
rice,1998,Kharif     ,Haryana,1086694.0,2432000,107365367.2,315141.26,2.286666667
potato,1998,Whole Year ,Haryana,88.0,1500,8694.4,25.52,14.696
maize,1998,Kharif     ,Himachal Pradesh,300976.0,662272,29736428.8,87283.04,2.23
potato,1998,Kharif     ,Himachal Pradesh,10580.0,124547,1045304.0,3068.2,11.007
potato,1998,Rabi       ,Himachal Pradesh,3251.0,28756,321198.8,942.79,10.772
rice,1998,Kharif     ,Himachal Pradesh,82125.0,116997,8113950.0,23816.25,1.455454545
maize,1998,Kharif     ,Madhya Pradesh,797600.0,1171600,78802880.0,231304.0,1.294035088
rice,1998,Kharif     ,Madhya Pradesh,5438800.0,3346300,537353440.0,1577252.0,0.586785714
maize,1998,Kharif     ,Maharashtra,200400.0,400400,19799520.0,58116.0,1.952608696
maize,1998,Rabi       ,Maharashtra,58800.0,87600,5809440.0,17052.0,1.399444444
maize,1998,Summer     ,Maharashtra,10900.0,17500,1076920.0,3161.0,1.426666667
rice,1998,Kharif     ,Maharashtra,1445700.0,2395100,142835160.0,419253.0,1.267241379
rice,1998,Summer     ,Maharashtra,37400.0,72500,3695120.0,10846.0,2.053333333
maize,1998,Kharif     ,Punjab,154000.0,352000,15215200.0,44660.0,2.42
rice,1998,Kharif     ,Punjab,2519000.0,7940000,248877200.0,730510.0,3.099411765
maize,1998,Kharif     ,Tamil Nadu,70179.0,111983,6933685.2,20351.91,1.606666667
potato,1998,Whole Year ,Tamil Nadu,2864.0,47513,282963.2,830.56,19.0875
rice,1998,Kharif     ,Tamil Nadu,2386399.0,8215286,235776221.2,692055.71,3.445
potato,1998,Whole Year ,Tamil Nadu,718.0,12462,70938.4,208.22,17.78736842
maize,1998,Kharif     ,Tripura,2320.0,1730,229216.0,672.8,0.7475
rice,1998,Kharif     ,Tripura,255487.0,491430,25242115.6,74091.23,1.8775
maize,1998,Kharif     ,Uttar Pradesh,995794.0,1012898,98384447.2,288780.26,0.933780488
maize,1998,Summer     ,Uttar Pradesh,10551.0,10699,1042438.8,3059.79,1.01047619
potato,1998,Whole Year ,Uttar Pradesh,429231.0,9793745,42408022.8,124476.99,21.38225
rice,1998,Kharif     ,Uttar Pradesh,5875153.0,11374070,580465116.4,1703794.37,1.865060241
rice,1998,Summer     ,Uttar Pradesh,5629.0,12643,556145.2,1632.41,2.015172414
maize,1999,Kharif     ,Bihar,385865.0,595085,40951852.45,104183.55,1.615272727
maize,1999,Rabi       ,Bihar,199600.0,600608,21183548.0,53892.0,2.928333333
maize,1999,Summer     ,Bihar,152658.0,365675,16201593.54,41217.66,2.511666667
potato,1999,Whole Year ,Bihar,144461.0,1381179,15331645.93,39004.47,9.737297297
rice,1999,Kharif     ,Bihar,744230.0,862282,78985129.9,200942.1,1.061666667
rice,1999,Summer     ,Bihar,124874.0,246807,13252877.62,33715.98,1.700666667
potato,1999,Whole Year ,Bihar,5804.0,79132,615978.52,1567.08,13.63172414
maize,1999,Kharif     ,Gujarat,391000.0,504000,41496830.0,105570.0,1.324117647
potato,1999,Whole Year ,Gujarat,31300.0,687900,3321869.0,8451.0,20.62111111
rice,1999,Kharif     ,Gujarat,664400.0,984900,70512772.0,179388.0,1.510714286
maize,1999,Kharif     ,Haryana,20078.0,48000,2130878.14,5421.06,0.812631579
potato,1999,Whole Year ,Haryana,12659.0,199800,1343499.67,3417.93,21.46470588
rice,1999,Kharif     ,Haryana,1083052.0,2563000,114944308.8,292424.04,2.235
maize,1999,Kharif     ,Himachal Pradesh,299906.0,681424,31829023.78,80974.62,2.324166667
potato,1999,Whole Year ,Himachal Pradesh,627.0,5395,66543.51,169.29,5.58
rice,1999,Kharif     ,Himachal Pradesh,80222.0,120365,8513960.86,21659.94,1.55
maize,1999,Kharif     ,Karnataka,525383.0,1417739,55758897.79,141853.41,2.7368
maize,1999,Rabi       ,Karnataka,67807.0,161775,7196356.91,18307.89,2.327619048
maize,1999,Summer     ,Karnataka,13197.0,23878,1400597.61,3563.19,1.786666667
potato,1999,Whole Year ,Karnataka,27990.0,412775,2970578.7,7557.3,17.287
rice,1999,Kharif     ,Karnataka,1096198.0,2678951,116339493.7,295973.46,2.292962963
rice,1999,Rabi       ,Karnataka,52778.0,107289,5601329.14,14250.06,2.079285714
rice,1999,Summer     ,Karnataka,300820.0,930490,31926026.6,81221.4,2.7336
potato,1999,Whole Year ,Karnataka,2833.0,21648,300666.29,764.91,6.267857143
maize,1999,Kharif     ,Madhya Pradesh,846456.0,1360669,89834375.28,228543.12,1.543220339
potato,1999,Whole Year ,Madhya Pradesh,67359.0,856854,7148810.67,18186.93,12.04827586
rice,1999,Kharif     ,Madhya Pradesh,5514025.0,6663769,585203473.3,1488786.75,1.110508475
potato,1999,Whole Year ,Madhya Pradesh,6591.0,40325,699502.83,1779.57,6.262241379
maize,1999,Kharif     ,Maharashtra,193869.0,305573,20575316.97,52344.63,1.3428
maize,1999,Rabi       ,Maharashtra,58800.0,90700,6240444.0,15876.0,1.491111111
maize,1999,Summer     ,Maharashtra,11200.0,18200,1188656.0,3024.0,1.428888889
rice,1999,Kharif     ,Maharashtra,1457100.0,2466400,154642023.0,393417.0,1.211935484
rice,1999,Summer     ,Maharashtra,41400.0,82900,4393782.0,11178.0,2.081
maize,1999,Kharif     ,Nagaland,32050.0,42350,3401466.5,8653.5,1.312857143
potato,1999,Whole Year ,Nagaland,4130.0,44800,438316.9,1115.1,10.82857143
rice,1999,Kharif     ,Nagaland,148000.0,222000,15707240.0,39960.0,1.484285714
maize,1999,Kharif     ,Odisha,165330.0,206370,17546472.9,44639.1,1.160333333
maize,1999,Rabi       ,Odisha,8270.0,10280,877695.1,2232.9,1.395357143
potato,1999,Whole Year ,Odisha,8740.0,91050,927576.2,2359.8,9.781851852
rice,1999,Autumn     ,Odisha,797000.0,743000,84585610.0,215190.0,0.971333333
rice,1999,Summer     ,Odisha,381810.0,912040,40521495.3,103088.7,2.073333333
rice,1999,Winter     ,Odisha,3423000.0,3532000,363282990.0,924210.0,1.142666667
potato,1999,Kharif     ,Odisha,34100.0,292450,3619033.0,9207.0,8.429642857
potato,1999,Rabi       ,Odisha,9780.0,68770,1037951.4,2640.6,7.766153846
maize,1999,Kharif     ,Punjab,162000.0,417000,17193060.0,43740.0,2.711666667
rice,1999,Kharif     ,Punjab,2604000.0,8716000,276362520.0,703080.0,3.332352941
maize,1999,Kharif     ,Tamil Nadu,115803.0,183765,12290172.39,31266.81,1.688
potato,1999,Whole Year ,Tamil Nadu,3803.0,72239,403612.39,1026.81,18.72
rice,1999,Kharif     ,Tamil Nadu,2204046.0,7225373,233915402.0,595092.42,3.499642857
potato,1999,Whole Year ,Tamil Nadu,1860.0,22519,197401.8,502.2,12.04052632
maize,1999,Kharif     ,Uttar Pradesh,955522.0,1380635,101409549.9,257990.94,1.303170732
maize,1999,Rabi       ,Uttar Pradesh,11659.0,16894,1237369.67,3147.93,1.455079365
potato,1999,Whole Year ,Uttar Pradesh,441656.0,9952976,46872951.28,119247.12,21.67878049
rice,1999,Kharif     ,Uttar Pradesh,6079822.0,13230539,645251508.9,1641551.94,1.991707317
rice,1999,Summer     ,Uttar Pradesh,6052.0,16186,642298.76,1634.04,2.190384615
maize,2000,Kharif     ,Bihar,272957.0,477141,26796188.69,70968.82,1.728918919
maize,2000,Rabi       ,Bihar,191502.0,549109,18799751.34,49790.52,2.568571429
maize,2000,Summer     ,Bihar,156046.0,461059,15319035.82,40571.96,2.77
potato,2000,Whole Year ,Bihar,144563.0,1400358,14191749.71,37586.38,9.984594595
rice,2000,Autumn     ,Bihar,2939790.0,4444354,288599184.3,764345.4,1.399189189
rice,2000,Kharif     ,Bihar,591705.0,786858,58087679.85,153843.3,1.310645161
rice,2000,Summer     ,Bihar,125349.0,213158,12305511.33,32590.74,1.590645161
potato,2000,Whole Year ,Bihar,5009.0,60707,491733.53,1302.34,12.08833333
maize,2000,Kharif     ,Chhattisgarh,93364.0,125668,9165543.88,24274.64,1.168125
potato,2000,Whole Year ,Chhattisgarh,9092.0,66090,892561.64,2363.92,7.36625
rice,2000,Kharif     ,Chhattisgarh,3769746.0,2369295,370075964.8,980133.96,0.6575
potato,2000,Whole Year ,Chhattisgarh,2870.0,16869,281747.9,746.2,5.77875
maize,2000,Kharif     ,Gujarat,382900.0,288500,37589293.0,99554.0,0.8175
potato,2000,Whole Year ,Gujarat,32800.0,716100,3219976.0,8528.0,21.33555556
rice,2000,Kharif     ,Gujarat,583500.0,472600,57282195.0,151710.0,0.8725
rice,2000,Summer     ,Gujarat,3900.0,10700,382863.0,1014.0,3.53
maize,2000,Kharif     ,Haryana,15429.0,34000,1514664.93,4011.54,0.740555556
potato,2000,Whole Year ,Haryana,9273.0,141200,910330.41,2410.98,15.6075
rice,2000,Kharif     ,Haryana,1054282.0,2695000,103498863.9,274113.32,2.443157895
potato,2000,Whole Year ,Haryana,120.0,2500,11780.4,31.2,19.48
maize,2000,Kharif     ,Himachal Pradesh,298052.0,683642,29259764.84,77493.52,2.3325
rice,2000,Kharif     ,Himachal Pradesh,81519.0,124893,8002720.23,21194.94,1.55
maize,2000,Kharif     ,Madhya Pradesh,829299.0,1209947,81412282.83,215617.74,1.558636364
rice,2000,Kharif     ,Madhya Pradesh,1697346.0,975274,166628456.8,441309.96,0.613555556
maize,2000,Kharif     ,Maharashtra,258500.0,216000,25376945.0,67210.0,0.856538462
maize,2000,Rabi       ,Maharashtra,70200.0,87600,6891534.0,18252.0,1.161666667
rice,2000,Kharif     ,Maharashtra,1486400.0,1879200,145919888.0,386464.0,0.9865625
rice,2000,Summer     ,Maharashtra,25100.0,50500,2464067.0,6526.0,1.987
maize,2000,Kharif     ,Mizoram,6410.0,16112,629269.7,1666.6,2.1825
maize,2000,Rabi       ,Mizoram,233.0,324,22873.61,60.58,1.516666667
potato,2000,Whole Year ,Mizoram,310.0,2429,30432.7,80.6,5.805
rice,2000,Kharif     ,Mizoram,51839.0,103673,5089034.63,13478.14,1.8875
maize,2000,Kharif     ,Nagaland,35000.0,52500,3435950.0,9100.0,1.5125
potato,2000,Whole Year ,Nagaland,4540.0,47890,445691.8,1180.4,10.32375
rice,2000,Kharif     ,Nagaland,150000.0,230000,14725500.0,39000.0,1.5025
rice,2000,Rabi       ,Nagaland,1680.0,3330,164925.6,436.8,1.98
maize,2000,Kharif     ,Odisha,54371.0,68866,5337601.07,14136.46,0.8808
potato,2000,Whole Year ,Odisha,8251.0,85872,810000.67,2145.26,9.321071429
rice,2000,Autumn     ,Odisha,854570.0,464250,83893136.9,222188.2,0.733666667
rice,2000,Summer     ,Odisha,206730.0,441540,20294684.1,53749.8,1.685333333
rice,2000,Winter     ,Odisha,3372220.0,3707590,331050837.4,876777.2,1.020666667
potato,2000,Whole Year ,Odisha,37670.0,272050,3698063.9,9794.2,7.797666667
maize,2000,Kharif     ,Punjab,165000.0,461000,16198050.0,42900.0,2.904615385
rice,2000,Kharif     ,Punjab,2611000.0,9154000,256321870.0,678860.0,3.501764706
maize,2000,Kharif     ,Tamil Nadu,119802.0,193854,11760962.34,31148.52,1.629090909
potato,2000,Whole Year ,Tamil Nadu,2723.0,49126,267316.91,707.98,18.08
rice,2000,Kharif     ,Tamil Nadu,2113344.0,7217903,207466980.5,549469.44,3.611785714
potato,2000,Whole Year ,Tamil Nadu,916.0,10581,89923.72,238.16,11.92647059
maize,2000,Kharif     ,Uttar Pradesh,907927.0,1473111,89131193.59,236061.02,1.534782609
maize,2000,Rabi       ,Uttar Pradesh,12914.0,20943,1267767.38,3357.64,1.606610169
potato,2000,Whole Year ,Uttar Pradesh,394083.0,8398200,38687128.11,102461.58,19.7573913
rice,2000,Kharif     ,Uttar Pradesh,5904128.0,11672250,579608245.8,1535073.28,1.894782609
rice,2000,Summer     ,Uttar Pradesh,3023.0,6899,296767.91,785.98,2.083181818
maize,2000,Kharif     ,Uttarakhand,33467.0,48302,3285455.39,8701.42,1.337692308
maize,2000,Rabi       ,Uttarakhand,63.0,99,6184.71,16.38,1.535
potato,2000,Kharif     ,Uttarakhand,6286.0,138309,617096.62,1634.36,21.66555556
potato,2000,Rabi       ,Uttarakhand,6473.0,148125,635454.41,1682.98,21.60538462
rice,2000,Kharif     ,Uttarakhand,285545.0,579074,28031952.65,74241.7,1.649230769
rice,2000,Rabi       ,Uttarakhand,3062.0,9578,300596.54,796.12,3.125
maize,2001,Autumn     ,Bihar,244793.0,396864,25000709.09,63646.18,1.768108108
maize,2001,Rabi       ,Bihar,187399.0,622294,19139059.87,48723.74,2.911818182
maize,2001,Summer     ,Bihar,149864.0,388209,15305610.32,38964.64,2.469189189
potato,2001,Whole Year ,Bihar,140783.0,1432119,14378167.79,36603.58,10.54486486
rice,2001,Autumn     ,Bihar,2844474.0,4354156,290506129.6,739563.24,1.409189189
rice,2001,Kharif     ,Bihar,126106.0,243661,12879205.78,32787.56,1.792903226
rice,2001,Summer     ,Bihar,593959.0,703404,60661032.67,154429.34,1.098275862
potato,2001,Whole Year ,Bihar,4981.0,56979,508709.53,1295.06,11.255
maize,2001,Kharif     ,Chhattisgarh,93820.0,69708,9581836.6,24393.2,0.75375
potato,2001,Whole Year ,Chhattisgarh,9315.0,64152,951340.95,2421.9,6.849375
rice,2001,Kharif     ,Chhattisgarh,3810112.0,5073721,389126738.6,990629.12,1.34375
potato,2001,Whole Year ,Chhattisgarh,2402.0,14001,245316.26,624.52,5.834375
maize,2001,Kharif     ,Gujarat,443500.0,884600,45294655.0,115310.0,2.108666667
potato,2001,Whole Year ,Gujarat,32300.0,802000,3298799.0,8398.0,22.995
rice,2001,Kharif     ,Gujarat,664000.0,1028700,67814320.0,172640.0,1.533571429
rice,2001,Summer     ,Gujarat,3800.0,11500,388094.0,988.0,2.935
maize,2001,Kharif     ,Haryana,17944.0,47000,1832620.72,4665.44,1.051764706
potato,2001,Whole Year ,Haryana,9616.0,203100,982082.08,2500.16,19.08055556
rice,2001,Kharif     ,Haryana,1027505.0,2726000,104939085.6,267151.3,2.645555556
potato,2001,Whole Year ,Haryana,89.0,0,9089.57,23.14,0.0
maize,2001,Kharif     ,Himachal Pradesh,301282.0,668228,30769930.66,78333.32,2.463333333
potato,2001,Whole Year ,Himachal Pradesh,8480.0,75614,866062.4,2204.8,8.677272727
rice,2001,Kharif     ,Himachal Pradesh,80579.0,137418,8229533.27,20950.54,1.654545455
potato,2001,Whole Year ,Himachal Pradesh,102.0,0,10417.26,26.52,0.0
maize,2001,Kharif     ,Madhya Pradesh,843065.0,1672641,86102228.45,219196.9,1.943555556
potato,2001,Whole Year ,Madhya Pradesh,38387.0,507092,3920464.31,9980.62,13.38955556
rice,2001,Kharif     ,Madhya Pradesh,1766150.0,1685799,180376899.5,459199.0,0.849333333
potato,2001,Whole Year ,Madhya Pradesh,3707.0,21068,378595.91,963.82,5.656818182
maize,2001,Kharif     ,Maharashtra,254500.0,459110,25992085.0,66170.0,1.910769231
maize,2001,Rabi       ,Maharashtra,63100.0,116100,6444403.0,16406.0,1.887142857
maize,2001,Summer     ,Maharashtra,8500.0,11700,868105.0,2210.0,1.293529412
rice,2001,Kharif     ,Maharashtra,1487200.0,2590400,151887736.0,386672.0,1.261875
rice,2001,Summer     ,Maharashtra,26800.0,60800,2737084.0,6968.0,2.192
maize,2001,Kharif     ,Mizoram,5493.0,13758,561000.09,1428.18,2.076666667
maize,2001,Rabi       ,Mizoram,1884.0,2887,192412.92,489.84,1.6025
potato,2001,Whole Year ,Mizoram,376.0,1471,38400.88,97.76,4.8975
rice,2001,Kharif     ,Mizoram,55880.0,105713,5707024.4,14528.8,1.825
maize,2001,Kharif     ,Nagaland,45000.0,90000,4595850.0,11700.0,2.025
potato,2001,Whole Year ,Nagaland,3550.0,42420,362561.5,923.0,12.14875
rice,2001,Kharif     ,Nagaland,155000.0,235000,15830150.0,40300.0,1.485
rice,2001,Rabi       ,Nagaland,1500.0,2000,153195.0,390.0,1.76
maize,2001,Kharif     ,Odisha,51428.0,46658,5252341.64,13371.28,0.714615385
potato,2001,Whole Year ,Odisha,7580.0,78049,774145.4,1970.8,9.565714286
rice,2001,Kharif     ,Odisha,4500000.0,7220000,459585000.0,1170000.0,1.583666667
potato,2001,Whole Year ,Odisha,38480.0,312850,3929962.4,10004.8,8.193666667
maize,2001,Kharif     ,Punjab,165000.0,449000,16851450.0,42900.0,2.7625
rice,2001,Kharif     ,Punjab,2487000.0,8816000,253997310.0,646620.0,3.517058824
rice,2001,Kharif     ,Tamil Nadu,2059878.0,6583630,210375340.1,535568.28,3.532857143
maize,2001,Kharif     ,Uttar Pradesh,913718.0,1488204,93318019.34,237566.68,1.500869565
maize,2001,Rabi       ,Uttar Pradesh,17419.0,28376,1779002.47,4528.94,1.63516129
potato,2001,Whole Year ,Uttar Pradesh,388552.0,9582545,39682815.76,101023.52,23.1684058
rice,2001,Kharif     ,Uttar Pradesh,6068496.0,12849116,619775496.5,1577808.96,2.016086957
rice,2001,Summer     ,Uttar Pradesh,2829.0,6741,288925.77,735.54,2.097777778
maize,2001,Kharif     ,Uttarakhand,32938.0,40682,3363957.94,8563.88,1.185384615
maize,2001,Rabi       ,Uttarakhand,125.0,183,12766.25,32.5,1.1
potato,2001,Kharif     ,Uttarakhand,7761.0,155501,792630.93,2017.86,19.90111111
potato,2001,Rabi       ,Uttarakhand,5739.0,121724,586124.07,1492.14,20.00692308
rice,2001,Kharif     ,Uttarakhand,280816.0,567662,28679738.08,73012.16,1.608461538
rice,2001,Rabi       ,Uttarakhand,3761.0,11855,384110.93,977.86,2.2625
maize,2002,Autumn     ,Bihar,255035.0,428182,24144163.45,63758.75,1.757567568
maize,2002,Rabi       ,Bihar,187707.0,520263,17770221.69,46926.75,2.553513514
maize,2002,Summer     ,Bihar,160863.0,432637,15228900.21,40215.75,2.609459459
potato,2002,Whole Year ,Bihar,147819.0,1476602,13994024.73,36954.75,10.27135135
rice,2002,Autumn     ,Bihar,583274.0,682933,55218549.58,145818.5,1.060714286
rice,2002,Summer     ,Bihar,120354.0,197607,11393913.18,30088.5,1.625517241
rice,2002,Winter     ,Bihar,2881073.0,4205026,272751180.9,720268.25,1.345945946
potato,2002,Whole Year ,Bihar,5000.0,66772,473350.0,1250.0,12.524
maize,2002,Kharif     ,Chhattisgarh,93955.0,122611,8894719.85,23488.75,1.279375
potato,2002,Whole Year ,Chhattisgarh,9564.0,61104,905423.88,2391.0,6.6325
rice,2002,Kharif     ,Chhattisgarh,3777661.0,2634853,357631166.9,944415.25,0.710625
potato,2002,Whole Year ,Chhattisgarh,2585.0,14824,244721.95,646.25,5.37
maize,2002,Kharif     ,Gujarat,464500.0,792600,43974215.0,116125.0,1.671875
potato,2002,Whole Year ,Gujarat,35800.0,779700,3389186.0,8950.0,20.24333333
rice,2002,Kharif     ,Gujarat,469000.0,541700,44400230.0,117250.0,1.209230769
rice,2002,Summer     ,Gujarat,11800.0,54700,1117106.0,2950.0,4.53
maize,2002,Kharif     ,Haryana,15886.0,29000,1503927.62,3971.5,0.478333333
potato,2002,Whole Year ,Haryana,10328.0,291900,977751.76,2582.0,33.775
rice,2002,Kharif     ,Haryana,905651.0,2468000,85737980.17,226412.75,2.495
potato,2002,Whole Year ,Haryana,47.0,900,4449.49,11.75,13.98166667
maize,2002,Kharif     ,Himachal Pradesh,299801.0,483333,28382160.67,74950.25,1.6075
potato,2002,Whole Year ,Himachal Pradesh,13941.0,136033,1319794.47,3485.25,10.06
rice,2002,Kharif     ,Himachal Pradesh,83273.0,85653,7883454.91,20818.25,1.133636364
maize,2002,Kharif     ,Karnataka,578711.0,1165155,54786570.37,144677.75,2.174
maize,2002,Rabi       ,Karnataka,59503.0,149203,5633149.01,14875.75,2.483181818
maize,2002,Summer     ,Karnataka,11330.0,28584,1072611.1,2832.5,2.472173913
potato,2002,Whole Year ,Karnataka,50645.0,149282,4794562.15,12661.25,5.757142857
rice,2002,Kharif     ,Karnataka,1030464.0,2103709,97554026.88,257616.0,2.035185185
rice,2002,Rabi       ,Karnataka,50456.0,102312,4776669.52,12614.0,2.000666667
rice,2002,Summer     ,Karnataka,73863.0,184064,6992610.21,18465.75,2.378
potato,2002,Whole Year ,Karnataka,3390.0,26917,320931.3,847.5,6.286
maize,2002,Kharif     ,Madhya Pradesh,848970.0,1486546,80371989.9,212242.5,1.662
potato,2002,Whole Year ,Madhya Pradesh,40871.0,487836,3869257.57,10217.75,11.89644444
rice,2002,Kharif     ,Madhya Pradesh,1671107.0,1024930,158203699.7,417776.75,0.608
potato,2002,Whole Year ,Madhya Pradesh,3757.0,21287,355675.19,939.25,5.559555556
maize,2002,Kharif     ,Maharashtra,301200.0,629700,28514604.0,75300.0,1.725185185
maize,2002,Rabi       ,Maharashtra,61700.0,100100,5841139.0,15425.0,1.382727273
maize,2002,Summer     ,Maharashtra,8300.0,13500,785761.0,2075.0,1.386315789
rice,2002,Kharif     ,Maharashtra,1496800.0,1793000,141702056.0,374200.0,0.8903125
rice,2002,Summer     ,Maharashtra,26500.0,61100,2508755.0,6625.0,2.288
maize,2002,Kharif     ,Meghalaya,16922.0,25879,1602005.74,4230.5,1.527142857
potato,2002,Whole Year ,Meghalaya,18071.0,167884,1710781.57,4517.75,7.74
rice,2002,Kharif     ,Meghalaya,107742.0,190937,10199935.14,26935.5,1.767142857
potato,2002,Whole Year ,Meghalaya,4953.0,16412,468900.51,1238.25,3.42
maize,2002,Kharif     ,Mizoram,6889.0,13820,652181.63,1722.25,1.89
maize,2002,Rabi       ,Mizoram,600.0,1059,56802.0,150.0,1.695
potato,2002,Whole Year ,Mizoram,369.0,726,34933.23,92.25,1.976666667
rice,2002,Kharif     ,Mizoram,57067.0,109205,5402532.89,14266.75,1.89
maize,2002,Kharif     ,Nagaland,40000.0,80000,3786800.0,10000.0,2.02875
potato,2002,Whole Year ,Nagaland,5450.0,61000,515951.5,1362.5,11.25375
rice,2002,Kharif     ,Nagaland,150000.0,223400,14200500.0,37500.0,1.46375
maize,2002,Kharif     ,Odisha,43100.0,42400,4080277.0,10775.0,0.9248
potato,2002,Whole Year ,Odisha,7076.0,70320,669884.92,1769.0,8.908214286
rice,2002,Kharif     ,Odisha,4273000.0,3278000,404524910.0,1068250.0,0.753333333
potato,2002,Whole Year ,Odisha,46890.0,384260,4439076.3,11722.5,8.228666667
maize,2002,Kharif     ,Punjab,152000.0,310000,14389840.0,38000.0,2.083333333
rice,2002,Kharif     ,Punjab,2530000.0,8880000,239515100.0,632500.0,3.438823529
maize,2002,Kharif     ,Uttarakhand,28506.0,32127,2698663.02,7126.5,1.043076923
maize,2002,Rabi       ,Uttarakhand,82.0,127,7762.94,20.5,1.455
potato,2002,Kharif     ,Uttarakhand,7741.0,154194,732840.47,1935.25,20.172
potato,2002,Rabi       ,Uttarakhand,6803.0,143706,644040.01,1700.75,19.99538462
rice,2002,Kharif     ,Uttarakhand,271219.0,511526,25676302.73,67804.75,1.461538462
rice,2002,Rabi       ,Uttarakhand,4090.0,11649,387200.3,1022.5,2.8
maize,2002,Autumn     ,Jharkhand,62780.33,74310,5943413.841,15695.0825,1.203571429
