Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
9547,Guatemala,maize,1998,16994,1996.0,10834.74,20.36
9549,Guatemala,potato,1998,213250,1996.0,10834.74,20.36
9550,Guatemala,rice,1998,22581,1996.0,10834.74,20.36
9553,Guatemala,potato,1998,60000,1996.0,10834.74,20.36
9556,Guatemala,maize,1999,17378,1996.0,10249.94,19.44
9558,Guatemala,potato,1999,215496,1996.0,10249.94,19.44
9559,Guatemala,rice,1999,32924,1996.0,10249.94,19.44
9562,Guatemala,potato,1999,66667,1996.0,10249.94,19.44
9565,Guatemala,maize,2000,17811,1996.0,9665.14,19.47
9567,Guatemala,potato,2000,224631,1996.0,9665.14,19.47
9568,Guatemala,rice,2000,30764,1996.0,9665.14,19.47
9571,Guatemala,potato,2000,62500,1996.0,9665.14,19.47
9574,Guatemala,maize,2001,20681,1996.0,10023.42,19.62
9576,Guatemala,potato,2001,367969,1996.0,10023.42,19.62
9577,Guatemala,rice,2001,19229,1996.0,10023.42,19.62
9580,Guatemala,potato,2001,60000,1996.0,10023.42,19.62
9583,Guatemala,maize,2002,20659,1996.0,10381.71,19.93
9585,Guatemala,potato,2002,335861,1996.0,10381.71,19.93
9586,Guatemala,rice,2002,11989,1996.0,10381.71,19.93
9589,Guatemala,potato,2002,60000,1996.0,10381.71,19.93
9592,Guatemala,maize,2004,21307,1996.0,11959.92,19.85
9594,Guatemala,potato,2004,255804,1996.0,11959.92,19.85
9595,Guatemala,rice,2004,26236,1996.0,11959.92,19.85
9598,Guatemala,potato,2004,66667,1996.0,11959.92,19.85
9601,Guatemala,maize,2005,23360,1996.0,13506.02,19.99
9603,Guatemala,potato,2005,268403,1996.0,13506.02,19.99
9604,Guatemala,rice,2005,27463,1996.0,13506.02,19.99
9607,Guatemala,potato,2005,64706,1996.0,13506.02,19.99
9610,Guatemala,maize,2006,25807,1996.0,15951.27,19.88
9612,Guatemala,potato,2006,248346,1996.0,15951.27,19.88
9613,Guatemala,rice,2006,24662,1996.0,15951.27,19.88
9616,Guatemala,potato,2006,62500,1996.0,15951.27,19.88
9619,Guatemala,maize,2007,23219,1996.0,22883.17,19.9
9621,Guatemala,potato,2007,250489,1996.0,22883.17,19.9
9622,Guatemala,rice,2007,28203,1996.0,22883.17,19.9
9625,Guatemala,potato,2007,60000,1996.0,22883.17,19.9
9628,Guatemala,maize,2008,20115,1996.0,18091.67,19.51
9630,Guatemala,potato,2008,242863,1996.0,18091.67,19.51
9631,Guatemala,rice,2008,30625,1996.0,18091.67,19.51
9634,Guatemala,potato,2008,66667,1996.0,18091.67,19.51
9637,Guatemala,maize,2009,19798,1996.0,13276.7,19.99
9639,Guatemala,potato,2009,252535,1996.0,13276.7,19.99
9640,Guatemala,rice,2009,28922,1996.0,13276.7,19.99
9643,Guatemala,potato,2009,65000,1996.0,13276.7,19.99
9646,Guatemala,maize,2010,19944,1996.0,14898.25,19.85
9648,Guatemala,potato,2010,252547,1996.0,14898.25,19.85
9649,Guatemala,rice,2010,28258,1996.0,14898.25,19.85
9652,Guatemala,potato,2010,58333,1996.0,14898.25,19.85
9655,Guatemala,maize,2011,19976,1996.0,16540.71,19.85
9657,Guatemala,potato,2011,255064,1996.0,16540.71,19.85
9658,Guatemala,rice,2011,28621,1996.0,16540.71,19.85
9661,Guatemala,potato,2011,64286,1996.0,16540.71,19.85
9664,Guatemala,maize,2012,20348,1996.0,19726.3,19.88
9666,Guatemala,potato,2012,249536,1996.0,19726.3,19.88
9667,Guatemala,rice,2012,28928,1996.0,19726.3,19.88
9670,Guatemala,potato,2012,65000,1996.0,19726.3,19.88
9673,Guatemala,maize,2013,20827,1996.0,20489.4,20.37
9675,Guatemala,potato,2013,247554,1996.0,20489.4,20.37
9676,Guatemala,rice,2013,29387,1996.0,20489.4,20.37
9679,Guatemala,potato,2013,63636,1996.0,20489.4,20.37
9682,Guinea,maize,1990,10179,1651.0,80.0,27.08
9684,Guinea,rice,1990,17106,1651.0,80.0,27.08
9686,Guinea,potato,1990,49493,1651.0,80.0,27.08
9689,Guinea,maize,1991,10527,1651.0,80.0,27.22
9691,Guinea,rice,1991,17110,1651.0,80.0,27.22
9693,Guinea,potato,1991,48075,1651.0,80.0,27.22
9696,Guinea,maize,1992,10885,1651.0,80.0,27.02
9698,Guinea,rice,1992,17113,1651.0,80.0,27.02
9700,Guinea,potato,1992,46705,1651.0,80.0,27.02
9703,Guinea,maize,1993,11255,1651.0,21.0,27.25
9705,Guinea,rice,1993,17116,1651.0,21.0,27.25
9707,Guinea,potato,1993,45371,1651.0,21.0,27.25
9710,Guinea,maize,1994,11639,1651.0,39.0,27.03
9712,Guinea,rice,1994,17119,1651.0,39.0,27.03
9714,Guinea,potato,1994,44074,1651.0,39.0,27.03
9717,Guinea,maize,1995,12036,1651.0,153.0,27.23
9719,Guinea,rice,1995,17122,1651.0,153.0,27.23
9721,Guinea,potato,1995,42809,1651.0,153.0,27.23
9724,Guinea,maize,1996,12446,1651.0,157.0,27.33
9726,Guinea,rice,1996,17126,1651.0,157.0,27.33
9728,Guinea,potato,1996,41590,1651.0,157.0,27.33
9731,Guinea,maize,1997,12870,1651.0,157.0,27.3
9733,Guinea,rice,1997,17129,1651.0,157.0,27.3
9735,Guinea,potato,1997,40398,1651.0,157.0,27.3
9738,Guinea,maize,1998,13308,1651.0,181.35,27.63
9740,Guinea,rice,1998,17132,1651.0,181.35,27.63
9742,Guinea,potato,1998,39241,1651.0,181.35,27.63
9745,Guinea,maize,1999,13761,1651.0,205.71,27.12
9747,Guinea,rice,1999,17135,1651.0,205.71,27.12
9749,Guinea,potato,1999,38122,1651.0,205.71,27.12
9752,Guinea,maize,2000,14230,1651.0,230.06,27.12
9754,Guinea,rice,2000,17139,1651.0,230.06,27.12
9756,Guinea,potato,2000,37031,1651.0,230.06,27.12
9759,Guinea,maize,2001,14430,1651.0,254.42,27.36
9761,Guinea,rice,2001,17194,1651.0,254.42,27.36
9763,Guinea,potato,2001,36981,1651.0,254.42,27.36
9766,Guinea,maize,2002,14664,1651.0,278.77,27.53
9768,Guinea,rice,2002,17289,1651.0,278.77,27.53
9770,Guinea,potato,2002,37202,1651.0,278.77,27.53
9773,Guinea,maize,2004,15143,1651.0,327.49,27.56
9775,Guinea,potato,2004,61356,1651.0,327.49,27.56
9776,Guinea,rice,2004,17479,1651.0,327.49,27.56
9778,Guinea,potato,2004,36282,1651.0,327.49,27.56
9781,Guinea,maize,2005,15388,1651.0,351.84,27.66
9783,Guinea,potato,2005,63603,1651.0,351.84,27.66
9784,Guinea,rice,2005,17575,1651.0,351.84,27.66
9786,Guinea,potato,2005,36590,1651.0,351.84,27.66
9789,Guinea,maize,2006,15637,1651.0,376.19,27.2
9791,Guinea,potato,2006,61011,1651.0,376.19,27.2
9792,Guinea,rice,2006,17672,1651.0,376.19,27.2
9794,Guinea,potato,2006,37130,1651.0,376.19,27.2
9797,Guinea,maize,2007,15891,1651.0,400.55,27.28
9799,Guinea,potato,2007,59380,1651.0,400.55,27.28
9800,Guinea,rice,2007,17769,1651.0,400.55,27.28
9802,Guinea,potato,2007,36982,1651.0,400.55,27.28
9805,Guinea,maize,2008,10793,1651.0,424.9,27.61
9807,Guinea,potato,2008,65720,1651.0,424.9,27.61
9808,Guinea,rice,2008,19308,1651.0,424.9,27.61
9810,Guinea,potato,2008,36535,1651.0,424.9,27.61
9813,Guinea,maize,2009,16318,1651.0,449.26,27.37
9815,Guinea,potato,2009,89880,1651.0,449.26,27.37
9816,Guinea,rice,2009,16705,1651.0,449.26,27.37
9818,Guinea,potato,2009,32878,1651.0,449.26,27.37
9821,Guinea,maize,2010,16313,1651.0,556.24,27.8
9823,Guinea,potato,2010,59840,1651.0,556.24,27.8
9824,Guinea,rice,2010,11008,1651.0,556.24,27.8
9826,Guinea,potato,2010,31033,1651.0,556.24,27.8
9829,Guinea,maize,2011,16584,1651.0,663.23,27.51
9831,Guinea,potato,2011,56960,1651.0,663.23,27.51
9832,Guinea,rice,2011,11567,1651.0,663.23,27.51
9834,Guinea,potato,2011,34726,1651.0,663.23,27.51
9837,Guinea,maize,2012,12200,1651.0,770.21,27.28
9839,Guinea,potato,2012,68229,1651.0,770.21,27.28
9840,Guinea,rice,2012,12000,1651.0,770.21,27.28
9842,Guinea,potato,2012,34799,1651.0,770.21,27.28
9845,Guinea,maize,2013,12500,1651.0,877.19,27.29
9847,Guinea,potato,2013,75236,1651.0,877.19,27.29
9848,Guinea,rice,2013,12500,1651.0,877.19,27.29
9850,Guinea,potato,2013,34607,1651.0,877.19,27.29
9853,Guyana,maize,1990,15666,2387.0,289.9,27.07
9855,Guyana,rice,1990,30331,2387.0,289.9,27.07
9857,Guyana,maize,1991,13555,2387.0,289.9,26.95
9859,Guyana,rice,1991,33427,2387.0,289.9,26.95
9861,Guyana,maize,1992,12075,2387.0,289.9,27.13
9863,Guyana,rice,1992,35106,2387.0,289.9,27.13
9865,Guyana,maize,1993,12069,2387.0,289.9,26.95
9867,Guyana,rice,1993,33171,2387.0,289.9,26.95
9869,Guyana,maize,1994,11786,2387.0,289.9,27.12
9871,Guyana,rice,1994,37329,2387.0,289.9,27.12
9873,Guyana,maize,1995,13177,2387.0,289.9,27.57
9875,Guyana,rice,1995,39542,2387.0,289.9,27.57
9877,Guyana,maize,1996,11481,2387.0,289.9,27.11
9879,Guyana,rice,1996,40141,2387.0,289.9,27.11
9881,Guyana,maize,1997,30385,2387.0,289.9,27.25
9883,Guyana,rice,1997,39809,2387.0,289.9,27.25
9884,Guyana,potato,1997,16667,2387.0,289.9,27.25
9887,Guyana,maize,1998,15707,2387.0,289.9,27.71
9889,Guyana,rice,1998,40405,2387.0,289.9,27.71
9890,Guyana,potato,1998,19019,2387.0,289.9,27.71
9893,Guyana,maize,1999,15005,2387.0,289.9,27.16
9895,Guyana,rice,1999,38246,2387.0,289.9,27.16
9896,Guyana,potato,1999,19932,2387.0,289.9,27.16
9899,Guyana,maize,2000,12352,2387.0,289.9,27.05
9901,Guyana,rice,2000,38677,2387.0,289.9,27.05
9902,Guyana,potato,2000,20224,2387.0,289.9,27.05
9905,Guyana,maize,2001,12644,2387.0,289.9,27.27
9907,Guyana,rice,2001,39823,2387.0,289.9,27.27
9908,Guyana,potato,2001,16346,2387.0,289.9,27.27
9911,Guyana,maize,2002,14207,2387.0,289.9,27.17
9913,Guyana,rice,2002,41194,2387.0,289.9,27.17
9914,Guyana,potato,2002,16667,2387.0,289.9,27.17
9917,Guyana,maize,2004,12500,2387.0,289.9,27.45
9919,Guyana,rice,2004,43294,2387.0,289.9,27.45
9920,Guyana,potato,2004,60125,2387.0,289.9,27.45
9923,Guyana,maize,2005,12500,2387.0,270.78,27.71
9925,Guyana,rice,2005,39397,2387.0,270.78,27.71
9926,Guyana,potato,2005,92975,2387.0,270.78,27.71
9929,Guyana,maize,2006,10000,2387.0,343.12,27.49
9931,Guyana,rice,2006,46265,2387.0,343.12,27.49
9932,Guyana,potato,2006,137770,2387.0,343.12,27.49
9935,Guyana,maize,2007,17174,2387.0,246.5,27.3
9937,Guyana,rice,2007,43310,2387.0,246.5,27.3
9938,Guyana,potato,2007,177561,2387.0,246.5,27.3
9941,Guyana,maize,2008,13333,2387.0,234.27,27.31
9943,Guyana,rice,2008,42324,2387.0,234.27,27.31
9944,Guyana,potato,2008,214445,2387.0,234.27,27.31
9947,Guyana,maize,2009,13476,2387.0,264.47,27.67
9949,Guyana,rice,2009,44353,2387.0,264.47,27.67
9950,Guyana,potato,2009,329827,2387.0,264.47,27.67
9953,Guyana,maize,2010,13773,2387.0,211.83,27.87
9955,Guyana,rice,2010,42328,2387.0,211.83,27.87
9956,Guyana,potato,2010,321208,2387.0,211.83,27.87
9959,Guyana,maize,2011,13868,2387.0,400.76,27.43
9961,Guyana,rice,2011,44102,2387.0,400.76,27.43
9962,Guyana,potato,2011,314369,2387.0,400.76,27.43
9965,Guyana,maize,2012,13854,2387.0,427.73,27.42
9967,Guyana,rice,2012,45280,2387.0,427.73,27.42
9968,Guyana,potato,2012,293877,2387.0,427.73,27.42
9971,Guyana,maize,2013,13841,2387.0,358.72,27.3
9973,Guyana,rice,2013,49996,2387.0,358.72,27.3
9974,Guyana,potato,2013,254655,2387.0,358.72,27.3
9977,Haiti,maize,1990,7951,1440.0,17.14,27.11
9979,Haiti,potato,1990,109308,1440.0,17.14,27.11
9980,Haiti,rice,1990,21122,1440.0,17.14,27.11
9982,Haiti,potato,1990,34921,1440.0,17.14,27.11
9985,Haiti,maize,1991,8085,1440.0,18.86,27.01
9987,Haiti,potato,1991,142771,1440.0,18.86,27.01
9988,Haiti,rice,1991,20000,1440.0,18.86,27.01
9990,Haiti,potato,1991,30303,1440.0,18.86,27.01
9993,Haiti,maize,1992,7948,1440.0,11.52,26.81
9995,Haiti,potato,1992,145455,1440.0,11.52,26.81
9996,Haiti,rice,1992,21586,1440.0,11.52,26.81
9998,Haiti,potato,1992,31030,1440.0,11.52,26.81
10001,Haiti,maize,1993,8077,1440.0,6.96,26.78
10003,Haiti,potato,1993,150000,1440.0,6.96,26.78
10004,Haiti,rice,1993,20000,1440.0,6.96,26.78
10006,Haiti,potato,1993,31148,1440.0,6.96,26.78
10009,Haiti,maize,1994,8014,1440.0,8.58,27.28
10011,Haiti,potato,1994,146259,1440.0,8.58,27.28
10012,Haiti,rice,1994,19811,1440.0,8.58,27.28
10014,Haiti,potato,1994,30833,1440.0,8.58,27.28
10017,Haiti,maize,1995,8000,1440.0,12.32,27.3
10019,Haiti,potato,1995,143353,1440.0,12.32,27.3
10020,Haiti,rice,1995,20000,1440.0,12.32,27.3
10022,Haiti,potato,1995,30536,1440.0,12.32,27.3
10025,Haiti,maize,1996,7940,1440.0,14.44,26.85
10027,Haiti,potato,1996,140000,1440.0,14.44,26.85
10028,Haiti,rice,1996,24896,1440.0,14.44,26.85
10030,Haiti,potato,1996,30000,1440.0,14.44,26.85
10033,Haiti,maize,1997,7986,1440.0,16.35,27.74
10035,Haiti,potato,1997,133760,1440.0,16.35,27.74
10036,Haiti,rice,1997,22857,1440.0,16.35,27.74
10038,Haiti,potato,1997,30189,1440.0,16.35,27.74
10041,Haiti,maize,1998,7900,1440.0,23.78,27.57
10043,Haiti,potato,1998,127059,1440.0,23.78,27.57
10044,Haiti,rice,1998,19800,1440.0,23.78,27.57
10046,Haiti,potato,1998,29609,1440.0,23.78,27.57
10049,Haiti,maize,1999,8333,1440.0,26.32,27.01
10051,Haiti,potato,1999,122222,1440.0,26.32,27.01
10052,Haiti,rice,1999,20833,1440.0,26.32,27.01
10054,Haiti,potato,1999,29655,1440.0,26.32,27.01
10057,Haiti,maize,2000,7500,1440.0,27.85,26.76
10059,Haiti,potato,2000,120000,1440.0,27.85,26.76
10060,Haiti,rice,2000,25000,1440.0,27.85,26.76
10062,Haiti,potato,2000,30000,1440.0,27.85,26.76
10065,Haiti,maize,2001,6923,1440.0,27.85,27.21
10067,Haiti,potato,2001,129412,1440.0,27.85,27.21
10068,Haiti,rice,2001,20117,1440.0,27.85,27.21
10070,Haiti,potato,2001,30261,1440.0,27.85,27.21
10073,Haiti,maize,2002,7475,1440.0,27.85,27.42
10075,Haiti,potato,2002,127500,1440.0,27.85,27.42
10076,Haiti,rice,2002,20000,1440.0,27.85,27.42
10078,Haiti,potato,2002,30172,1440.0,27.85,27.42
10081,Haiti,maize,2004,7615,1440.0,27.85,27.37
10083,Haiti,potato,2004,127778,1440.0,27.85,27.37
10084,Haiti,rice,2004,20508,1440.0,27.85,27.37
10086,Haiti,potato,2004,33138,1440.0,27.85,27.37
10089,Haiti,maize,2005,7802,1440.0,27.85,27.35
10091,Haiti,potato,2005,130000,1440.0,27.85,27.35
10092,Haiti,rice,2005,20270,1440.0,27.85,27.35
10094,Haiti,potato,2005,30030,1440.0,27.85,27.35
10097,Haiti,maize,2006,7795,1440.0,27.85,27.41
10099,Haiti,potato,2006,130461,1440.0,27.85,27.41
10100,Haiti,rice,2006,20755,1440.0,27.85,27.41
10102,Haiti,potato,2006,34771,1440.0,27.85,27.41
10105,Haiti,maize,2007,7803,1440.0,27.85,27.47
10107,Haiti,potato,2007,131818,1440.0,27.85,27.47
10108,Haiti,rice,2007,22491,1440.0,27.85,27.47
10110,Haiti,potato,2007,30014,1440.0,27.85,27.47
10113,Haiti,maize,2008,7807,1440.0,27.85,27.08
10115,Haiti,potato,2008,130435,1440.0,27.85,27.08
10116,Haiti,rice,2008,20755,1440.0,27.85,27.08
10118,Haiti,potato,2008,30026,1440.0,27.85,27.08
10121,Haiti,maize,2009,8013,1440.0,27.85,27.35
10123,Haiti,potato,2009,125000,1440.0,27.85,27.35
10124,Haiti,rice,2009,22313,1440.0,27.85,27.35
10126,Haiti,potato,2009,39258,1440.0,27.85,27.35
10129,Haiti,maize,2010,8045,1440.0,27.85,27.19
10131,Haiti,potato,2010,121373,1440.0,27.85,27.19
10132,Haiti,rice,2010,23321,1440.0,27.85,27.19
10134,Haiti,potato,2010,45841,1440.0,27.85,27.19
10137,Haiti,maize,2011,8103,1440.0,27.85,27.1
10139,Haiti,potato,2011,126448,1440.0,27.85,27.1
10140,Haiti,rice,2011,24043,1440.0,27.85,27.1
10142,Haiti,potato,2011,51166,1440.0,27.85,27.1
10145,Haiti,maize,2012,8168,1440.0,27.85,27.2
10147,Haiti,potato,2012,127191,1440.0,27.85,27.2
10148,Haiti,rice,2012,24722,1440.0,27.85,27.2
10150,Haiti,potato,2012,56801,1440.0,27.85,27.2
10153,Haiti,maize,2013,8545,1440.0,27.85,27.2
10155,Haiti,potato,2013,127142,1440.0,27.85,27.2
10156,Haiti,rice,2013,28789,1440.0,27.85,27.2
10158,Haiti,potato,2013,90938,1440.0,27.85,27.2
10161,Honduras,maize,1990,15188,1976.0,9880.07,24.53
10163,Honduras,potato,1990,113100,1976.0,9880.07,24.53
10164,Honduras,rice,1990,25026,1976.0,9880.07,24.53
10166,Honduras,potato,1990,64286,1976.0,9880.07,24.53
10169,Honduras,maize,1991,13185,1976.0,6289.7,24.61
10171,Honduras,potato,1991,126721,1976.0,6289.7,24.61
10172,Honduras,rice,1991,25924,1976.0,6289.7,24.61
10174,Honduras,potato,1991,65517,1976.0,6289.7,24.61
10177,Honduras,maize,1992,12942,1976.0,9904.59,24.77
10179,Honduras,potato,1992,168751,1976.0,9904.59,24.77
10180,Honduras,rice,1992,26931,1976.0,9904.59,24.77
10182,Honduras,potato,1992,64667,1976.0,9904.59,24.77
10185,Honduras,maize,1993,13694,1976.0,6768.0,24.58
10187,Honduras,potato,1993,114676,1976.0,6768.0,24.58
10188,Honduras,rice,1993,26536,1976.0,6768.0,24.58
10191,Honduras,potato,1993,64516,1976.0,6768.0,24.58
10194,Honduras,maize,1994,13837,1976.0,3160.91,24.87
10196,Honduras,potato,1994,107494,1976.0,3160.91,24.87
10197,Honduras,rice,1994,24906,1976.0,3160.91,24.87
10200,Honduras,potato,1994,64327,1976.0,3160.91,24.87
10203,Honduras,maize,1995,16396,1976.0,7800.0,24.95
10205,Honduras,potato,1995,108075,1976.0,7800.0,24.95
10206,Honduras,rice,1995,26103,1976.0,7800.0,24.95
10209,Honduras,potato,1995,64221,1976.0,7800.0,24.95
10212,Honduras,maize,1996,16180,1976.0,6464.0,24.39
10214,Honduras,potato,1996,128591,1976.0,6464.0,24.39
10215,Honduras,rice,1996,26768,1976.0,6464.0,24.39
10218,Honduras,potato,1996,64106,1976.0,6464.0,24.39
10221,Honduras,maize,1997,15591,1976.0,6980.0,25.03
10223,Honduras,potato,1997,132505,1976.0,6980.0,25.03
10224,Honduras,rice,1997,31028,1976.0,6980.0,25.03
10227,Honduras,potato,1997,64006,1976.0,6980.0,25.03
10230,Honduras,maize,1998,10557,1976.0,3495.0,25.37
10232,Honduras,potato,1998,129694,1976.0,3495.0,25.37
10233,Honduras,rice,1998,25468,1976.0,3495.0,25.37
10236,Honduras,potato,1998,63915,1976.0,3495.0,25.37
10239,Honduras,maize,1999,12249,1976.0,2387.0,24.41
10241,Honduras,potato,1999,105190,1976.0,2387.0,24.41
10242,Honduras,rice,1999,21850,1976.0,2387.0,24.41
10245,Honduras,potato,1999,63402,1976.0,2387.0,24.41
10248,Honduras,maize,2000,14360,1976.0,4376.0,24.43
10250,Honduras,potato,2000,163204,1976.0,4376.0,24.43
10251,Honduras,rice,2000,22923,1976.0,4376.0,24.43
10254,Honduras,potato,2000,63499,1976.0,4376.0,24.43
10257,Honduras,maize,2001,14992,1976.0,1141.0,24.4
10259,Honduras,potato,2001,170700,1976.0,1141.0,24.4
10260,Honduras,rice,2001,34989,1976.0,1141.0,24.4
10263,Honduras,potato,2001,63626,1976.0,1141.0,24.4
10266,Honduras,maize,2002,13655,1976.0,1772.3,24.61
10268,Honduras,potato,2002,165543,1976.0,1772.3,24.61
10269,Honduras,rice,2002,23573,1976.0,1772.3,24.61
10272,Honduras,potato,2002,62000,1976.0,1772.3,24.61
10275,Honduras,maize,2004,13855,1976.0,3034.91,24.68
10277,Honduras,potato,2004,172745,1976.0,3034.91,24.68
10278,Honduras,rice,2004,41050,1976.0,3034.91,24.68
10281,Honduras,potato,2004,63462,1976.0,3034.91,24.68
10284,Honduras,maize,2005,15387,1976.0,3666.21,24.77
10286,Honduras,potato,2005,161908,1976.0,3666.21,24.77
10287,Honduras,rice,2005,37417,1976.0,3666.21,24.77
10290,Honduras,potato,2005,64151,1976.0,3666.21,24.77
10293,Honduras,maize,2006,15394,1976.0,4297.51,24.88
10295,Honduras,potato,2006,162963,1976.0,4297.51,24.88
10296,Honduras,rice,2006,49229,1976.0,4297.51,24.88
10299,Honduras,potato,2006,64286,1976.0,4297.51,24.88
10302,Honduras,maize,2007,16922,1976.0,5283.93,24.55
10304,Honduras,potato,2007,181923,1976.0,5283.93,24.55
10305,Honduras,rice,2007,50483,1976.0,5283.93,24.55
10308,Honduras,potato,2007,64754,1976.0,5283.93,24.55
10311,Honduras,maize,2008,16885,1976.0,5130.42,24.25
10313,Honduras,potato,2008,210827,1976.0,5130.42,24.25
10314,Honduras,rice,2008,51911,1976.0,5130.42,24.25
10317,Honduras,potato,2008,64286,1976.0,5130.42,24.25
10320,Honduras,maize,2009,17503,1976.0,4344.36,24.77
10322,Honduras,potato,2009,166654,1976.0,4344.36,24.77
10323,Honduras,rice,2009,49376,1976.0,4344.36,24.77
10326,Honduras,potato,2009,64220,1976.0,4344.36,24.77
10329,Honduras,maize,2010,16504,1976.0,5736.63,24.49
10331,Honduras,potato,2010,146252,1976.0,5736.63,24.49
10332,Honduras,rice,2010,57287,1976.0,5736.63,24.49
10335,Honduras,potato,2010,63916,1976.0,5736.63,24.49
10338,Honduras,maize,2011,16593,1976.0,6324.41,24.63
10340,Honduras,potato,2011,159629,1976.0,6324.41,24.63
10341,Honduras,rice,2011,57761,1976.0,6324.41,24.63
10344,Honduras,potato,2011,64000,1976.0,6324.41,24.63
10347,Honduras,maize,2012,15795,1976.0,7194.91,24.47
10349,Honduras,potato,2012,142073,1976.0,7194.91,24.47
10350,Honduras,rice,2012,59734,1976.0,7194.91,24.47
10353,Honduras,potato,2012,62500,1976.0,7194.91,24.47
10356,Honduras,maize,2013,16214,1976.0,7194.91,24.86
10358,Honduras,potato,2013,163465,1976.0,7194.91,24.86
10359,Honduras,rice,2013,61214,1976.0,7194.91,24.86
10362,Honduras,potato,2013,62500,1976.0,7194.91,24.86
10364,Hungary,maize,1990,41577,589.0,12756.0,10.96
10365,Hungary,potato,1990,170773,589.0,12756.0,10.96
10366,Hungary,rice,1990,33520,589.0,12756.0,10.96
10370,Hungary,maize,1991,67100,589.0,8069.0,9.66
10371,Hungary,potato,1991,144746,589.0,8069.0,9.66
10372,Hungary,rice,1991,23696,589.0,8069.0,9.66
10376,Hungary,maize,1992,36501,589.0,5777.0,11.01
10377,Hungary,potato,1992,168500,589.0,5777.0,11.01
10378,Hungary,rice,1992,30702,589.0,5777.0,11.01
10382,Hungary,maize,1993,35000,589.0,10197.0,10.22
10383,Hungary,potato,1993,133100,589.0,10197.0,10.22
10384,Hungary,rice,1993,26519,589.0,10197.0,10.22
10388,Hungary,maize,1994,38500,589.0,9574.0,11.58
10389,Hungary,potato,1994,127672,589.0,9574.0,11.58
10390,Hungary,rice,1994,31308,589.0,9574.0,11.58
10394,Hungary,maize,1995,45295,589.0,7715.0,10.34
10395,Hungary,potato,1995,157750,589.0,7715.0,10.34
10396,Hungary,rice,1995,31606,589.0,7715.0,10.34
10400,Hungary,maize,1996,56867,589.0,6946.0,9.44
10401,Hungary,potato,1996,212007,589.0,6946.0,9.44
10402,Hungary,rice,1996,22508,589.0,6946.0,9.44
10406,Hungary,maize,1997,64480,589.0,4445.0,9.89
10407,Hungary,potato,1997,179341,589.0,4445.0,9.89
10408,Hungary,rice,1997,33286,589.0,4445.0,9.89
10412,Hungary,maize,1998,60049,589.0,5280.0,10.35
10413,Hungary,potato,1998,218042,589.0,5280.0,10.35
10414,Hungary,rice,1998,27031,589.0,5280.0,10.35
10418,Hungary,maize,1999,64130,589.0,4598.0,10.64
10419,Hungary,potato,1999,212423,589.0,4598.0,10.64
10420,Hungary,rice,1999,33158,589.0,4598.0,10.64
10424,Hungary,maize,2000,41790,589.0,4151.0,11.69
10425,Hungary,potato,2000,184736,589.0,4151.0,11.69
10426,Hungary,rice,2000,34932,589.0,4151.0,11.69
10430,Hungary,maize,2001,62456,589.0,5458.0,10.47
10431,Hungary,potato,2001,250499,589.0,5458.0,10.47
10432,Hungary,rice,2001,32950,589.0,5458.0,10.47
10436,Hungary,maize,2002,50762,589.0,8231.5,11.43
10437,Hungary,potato,2002,221222,589.0,8231.5,11.43
